date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
12-Sep-23,0,17.6,0,10.1,0,11.8,0,0.9,1010.2,7.3,0,12,0,0,0,20,17.677,2,2.9,20,20,16.3,1556
13-Sep-23,0,17.3,0,8.5,0,6.5,0,4,1013,7.4,0,12,0,190,0,20,16.8,1.7,2.5,17.3,17.3,13.9,1422
14-Sep-23,0,18,0,12.1,0,10.7,0,12.4,1010,3.9,0,11,0,60,0,17,17.285,1.4,1.9,6.1,6.1,2.8,856
15-Sep-23,0,13.9,0,11.3,0,12.2,0,20.6,1006.5,7.2,0,11,0,0,0,18,15.81,0.6,0.9,0,-10,-10,203
16-Sep-23,0,15.6,0,11.2,0,11.7,0,1.2,1007.7,10.1,0,14,0,0,0,24,15.21,0.8,1.2,0,-0.4,-9.9,489
17-Sep-23,0,16.1,0,14.4,0,14,0,29.2,1000.4,5.3,0,9,0,70,0,18,15.79,0.6,0.7,0,-10,-10,123
18-Sep-23,0,16,0,11.5,0,10.1,0,10.6,995.3,9.5,0,19,0,270,0,31,15.55,1.7,2.5,0,-8.9,-10,1296
19-Sep-23,0,17.5,0,13.6,0,9.9,0,5,990.5,16.9,0,23,0,230,0,37,15.825,1.3,1.9,0,-3.7,-10,501
20-Sep-23,0,16.9,0,9.2,0,12.5,0,4.6,983.1,11.6,0,22,0,210,0,38,16.173,1.5,2.4,0,-3.1,-10,1477
21-Sep-23,0,16.1,0,7.8,0,3.8,0,2.4,987.7,5.1,0,9,0,280,0,18,14.913,1.8,2.5,0,-0.6,-10,1459
22-Sep-23,0,15.1,0,8.3,0,7.6,0,0.2,998.3,9.9,0,16,0,290,0,24,14.247,2,2.9,1.8,1.8,-7.7,1463
